id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
348,B1,20,A,main,aufladen,,,Verb,lädt auf,lud auf,hat aufgela,to charge (battery) / load,şarj etmek / yüklemek,заряжать / загружать,заряджати / завантажувати,شارژ کردن / بار کردن,يشحن,6,17,"Vergiss nicht, dein Handy vor dem Schlafen aufzuladen."
349,B1,20,A,main,auflösen,,,Verb,löst auf,löste auf,hat aufgelöst,to dissolve / disband,çözmek / dağıtmak,растворять / распускать,розчиняти / розпускати,حل کردن / منحل کردن,يذوب,6,21,Der Verein wurde nach dem Skandal aufgelöst.
350,B1,20,A,main,aufmerksam,,,Other,,,,attentive / alert,dikkatli / uyanık,внимательный / настороженный,уважний / насторожений,هوشیار / دقیق,منتبه,8,21,"Die Schüler haben aufmerksam zugehört, als die Lehrerin erklärte."
351,B1,20,A,main,aufnehmen,,,Verb,nimmt auf,nahm auf,hat aufgenommen,to record / take in / accept,kaydetmek / kabul etmek / almak,записывать / принимать / впускать,записувати / приймати / впускати,ضبط کردن / پذیرفتن / داخل کردن,يسجل,8,21,Das Interview wurde live im Radio aufgenommen.
352,B1,20,A,main,Aufnahme,die,-n der,Noun,,,,recording / admission / photo,kayıt / kabul / fotoğraf,запись / приём / фотография,запис / прийом / фотографія,ضبط / پذیرش / عکس,تسجيل,6,21,Die Aufnahme des Konzerts ist von sehr guter Qualität.
353,B1,20,Ä,main,ärgern,,,Verb,ärgert,ärgerte,hat geärgert,to annoy / get angry,kızdırmak / sinirlenmek,злиться / раздражать,злитися / дратувати,عصبانی کردن / عصبانی شدن,يغضب,4,19,"Er ärgert sich darüber, dass der Bus wieder Verspätung hat."
354,B1,20,Ä,main,Ärger,der,,Noun,,,,annoyance / trouble / anger,kızgınlık / sıkıntı / öfke,раздражение / неприятность / злость,роздратування / неприємність / злість,دردسر / ناراحتی / عصبانیت,غضب,3,19,Sie hat viel Ärger mit ihrem Vermieter wegen der Heizung.
355,B1,20,Ä,main,ärgerlich,,,Other,,,,annoying / angry,sinir bozucu / kızgın,раздражающий / сердитый,дратівливий / сердитий,آزاردهنده / عصبانی,مزعج,8,19,"Es ist ärgerlich, wenn man am Morgen den Zug verpasst."
356,B1,20,A,main,arm,,,Other,,,,poor,fakir / yoksul,бедный,бідний,فقیر,فقير,1,4,In dieser Stadt sind viele Familien arm und brauchen Hilfe.
357,B1,20,A,main,Arm,der,-e,Noun,,,,arm,kol,рука,рука,بازو,ذراع,1,4,Er hat sich den Arm bei einem Sportunfall gebrochen.
358,B1,20,A,main,Art,die,-en,Noun,,,,type / kind / species / manner,tür / çeşit / tarz,вид / род / способ,вид / рід / спосіб,نوع / شیوه,نوع,1,21,"Es gibt verschiedene Arten, Deutsch zu lernen."
359,B1,20,A,main,Artikel,der,-,Noun,,,,article (newspaper / grammar),makale / artikel (gramer),статья / артикль,стаття / артикль,مقاله / حرف تعریف,مقالة,5,13,Der Artikel in der Zeitung handelt von einem neuen Forschungsprojekt.
360,B1,20,A,main,Arzt,der,¨-e,Noun,,,,doctor (male),doktor (erkek),врач (муж.),лікар (чол.),پزشک (مرد),طبيب,2,8,"Der Arzt hat mir geraten, mehr Wasser zu trinken."
361,B1,20,Ä,main,Ärztin,die,-nen,Noun,,,,doctor (female),doktor (kadın),врач (жен.),лікарка (жін.),پزشک (زن),طبيبة,4,8,Die Ärztin hat sich alle Symptome genau angehört.
362,B1,20,A,main,Asyl,das,,Noun,,,,asylum,sığınma / iltica,убежище,притулок / азил,پناهندگی / پناهگاه,لجوء,2,18,Er hat in Deutschland Asyl beantragt.
363,B1,20,A,main,atmen,,,Verb,atmet,atmete,hat geatmet,to breathe,nefes almak / solumak,дышать,дихати,نفس کشیدن,يتنفس,3,4,"Beim Sport ist es wichtig, tief und regelmäßig zu atmen."
364,B1,20,A,main,Atem,der,,Noun,,,,breath,nefes / solunum,дыхание,дихання,نفس,نفس,2,4,Nach dem langen Laufen war er außer Atem.
365,B1,20,A,main,auch,,,Other,,,,also / too,de / da / ayrıca,тоже,також,هم / همچنین,أيضاً,2,21,Er spricht Englisch und auch ein wenig Französisch.
366,B1,20,A,main,auf,,,Other,,,,on / up,üzerinde,на / вверх,на / вгору,روی / بالا,على,1,21,Das Buch liegt auf dem Tisch.
367,B1,20,A,main,angenehmen,,,Verb,,,,pleasant,hoş,приятный,приємний,خوشایند,ممتع,8,21,Wir haben einen angenehmen Abend mit Freunden verbracht.
368,B1,20,B,main,blass,,,Other,,,,pale,solgun,бледный,блідий,پریده‌رنگ,شاحب,3,21,"Er war blass vor Schreck, als er die Nachricht hörte."
369,B1,20,Z,main,zu,,,Other,,,,too / to,-e / fazla,слишком / к,занадто / до,بیش از حد / به,جداً,1,21,Das Essen war zu salzig und zu scharf.
370,B1,20,A,main,aufgegeben,,,Verb,,,,given up,vazgeçilmiş,сданный / оставленный,зданий / залишений,رهاشده / تسلیم‌شده,متخلى عنه,8,21,Er hat die Hoffnung auf eine bessere Zukunft nicht aufgegeben.
371,B1,20,E,main,eine,,,Other,,,,a / one,bir,один / какой-то,один / якийсь,یک,واحدة,2,21,"Ich brauche eine Stunde, um zur Arbeit zu fahren."
372,B1,20,W,main,wurde,,,Other,,,,was / became,oldu,был / стала,був / стала,شد / بود,كان,1,21,Das Gebäude wurde im Jahr 1920 gebaut.
373,B1,20,D,main,dass,,,Other,,,,that,ki / -diği,что,що,که,أن,2,21,"Ich bin sicher, dass er das gesagt hat."
374,B1,20,A,main,aufgenommen,,,Verb,,,,recorded / admitted,kaydedilmiş,записанный / принятый,записаний / прийнятий,ضبط‌شده / پذیرفته‌شده,مسجل,9,21,Das Gespräch wurde auf Band aufgenommen.
375,B1,20,A,main,aufgenommen,,,Verb,,,,recorded / admitted,kaydedilmiş,записанный / принятый,записаний / прийнятий,ضبط‌شده / پذیرفته‌شده,مسجل,9,21,Das Konzert wurde auf Video aufgenommen.
376,B1,20,I,main,immer,,,Other,,,,always,her zaman,всегда,завжди,همیشه,دائماً,1,21,Ich lese immer Zeitung am Morgen.
377,B1,20,H,main,habe,,,Other,,,,have,sahip,имею,маю,دارم,أملك,2,21,Ich habe heute keine Zeit mehr.
378,B1,20,G,main,gelesen,,,Verb,,,,read,okunmuş,прочитанный / читал,прочитаний / читав,خوانده / خوانده‌شده,مقروء,5,21,Er hat das Buch in zwei Tagen gelesen.
379,B1,20,D,main,durch,,,Other,,,,through,vasıtasıyla,через / посредством,через / за допомогою,از طریق / از میان,من خلال,2,21,Wir sind durch den Park spaziert.
380,B1,20,A,main,auch,,,Other,,,,also,ayrıca,тоже,також,همچنین,أيضاً,2,21,"Ich mag Sport, und ich spiele auch gerne Musik."
381,B1,20,E,main,es,,,Other,,,,it,o / bunu,это,це,آن / این,هو,1,21,Hast du es schon gesehen? Es liegt auf dem Tisch.
382,B1,21,A,main,ausgebildet,,,Other,,,,trained / qualified,eğitilmiş / nitelikli,обученный / квалифицированный,навчений / кваліфікований,آموزش‌دیده / واجد صلاحیت,مدرب,9,21,Er ist ausgebildeter Koch und arbeitet in einem Fünf-Sterne-Hotel.
383,B1,21,A,main,ausdrucken,,,Verb,druckt aus,druckte aus,hat ausgedruckt,to print out,yazdırmak / çıktı almak,распечатывать,роздруковувати,پرینت گرفتن,يطبع,8,17,Kannst du das Dokument bitte ausdrucken und mir bringen?
384,B1,21,A,main,Ausdruck,der,¨-e,Noun,,,,expression / printout,ifade / çıktı,выражение / распечатка,вираз / роздруківка,عبارت / نسخه چاپی,تعبير,7,13,"Der Ausdruck 'unter Druck stehen' bedeutet, sehr beschäftigt zu sein."
385,B1,21,A,main,Ausdruck,der,-e,Noun,,,,expression / printout,ifade / çıktı,выражение / распечатка,вираз / роздруківка,عبارت / نسخه چاپی,تعبير,7,13,Bitte machen Sie einen Ausdruck des Formulars und bringen ihn mit.
386,B1,21,A,main,auseinander,,,Other,,,,apart / separate,ayrı / birbirinden uzak,врозь / отдельно,нарізно / окремо,از هم جدا,منفصل,9,21,"Die zwei Brüder leben jetzt auseinander – einer in Berlin, einer in Wien."
387,B1,21,A,main,Ausfahrt,die,-en,Noun,,,,exit (road) / departure,çıkış (yol) / ayrılış,выезд / отправление,виїзд / відправлення,خروجی / حرکت,مخرج,6,11,Die Ausfahrt zur Autobahn ist in zwei Kilometern.
388,B1,21,A,main,ausfallen,,,Verb,fällt aus,fiel aus,ist ausgefallen,to be cancelled / fall out,iptal olmak / düşmek,отменяться / выпадать,скасовуватися / випадати,لغو شدن / افتادن,يُلغى,8,21,Der Unterricht ist heute wegen Schnee ausgefallen.
389,B1,21,A,main,Ausflug,der,¨-e,Noun,,,,excursion / trip,gezi / piknik,экскурсия / прогулка,екскурсія / прогулянка,گردش / سفر کوتاه,رحلة,5,15,Am Wochenende machen wir einen Ausflug in die Berge.
390,B1,21,A,main,ausfüllen,,,Verb,füllt aus,füllte aus,hat ausgefüllt,to fill in,doldurmak,заполнить,заповнювати,پر کردن,يملأ,8,21,Bitte füllen Sie das Anmeldeformular vollständig aus.
391,B1,21,A,main,Ausgabe,die,-n,Noun,,,,edition / expenditure / issue,baskı / harcama / sayı,издание / расход / выпуск,видання / витрата / випуск,نسخه / هزینه / شماره,إصدار,5,12,Die neuste Ausgabe des Magazins ist gestern erschienen.
392,B1,21,A,main,Ausgang,der,¨-e,Noun,,,,exit / outcome,çıkış / sonuç,выход,вихід,خروج / نتیجه,مخرج,5,6,Der Ausgang des Museums ist auf der rechten Seite.
393,B1,21,A,main,ausgeben,,,Verb,gibt aus,gab aus,hat ausgegeben,to spend (money) / give out,para harcamak / dağıtmak,тратить / раздавать,витрачати / роздавати,خرج کردن / توزیع کردن,ينفق,6,12,Er gibt zu viel Geld für Kleidung aus.
394,B1,21,A,main,ausgehen,,,Verb,geht aus,ging aus,ist ausgegangen,to go out,dışarıya çıkmak,выходить / гулять,виходити / гуляти,بیرون رفتن,يخرج,6,21,"Gehst du heute Abend aus? – Ja, wir gehen in eine Bar."
395,B1,21,A,main,ausgezeichnet,,,Other,,,,excellent,mükemmel,отличный,відмінний / чудовий,عالی,ممتاز,10,21,Das Restaurant war ausgezeichnet – das Essen war fantastisch.
396,B1,21,A,main,Aushilfe,die,-ndie,Noun,,,,temporary helper / temp,geçici yardımcı,временный помощник,тимчасовий помічник,کمک‌کار موقت,مساعد مؤقت,6,8,Als Aushilfe in der Sporthalle arbeite ich nur am Wochenende.
397,B1,21,A,main,Ausland,das,"passt auf,",Noun,,,,abroad,yurt dışı,за границей,за кордоном,خارج از کشور,خارج البلاد,5,10,Sie hat zwei Jahre im Ausland gelebt und viele Sprachen gelernt.
398,B1,21,A,main,aufräumen,,,Verb,räumt auf,räumte auf,hat aufgeräumt,to tidy up / clear up,toparlamak / düzenlemek,убирать / приводить в порядок,прибирати / наводити порядок,مرتب کردن / جمع‌وجور کردن,يرتب,8,6,"Wir müssen das Zimmer aufräumen, bevor die Gäste kommen."
399,B1,21,A,main,aufregen,,,Verb,regt auf,regte auf,hat aufgeregt,to excite / upset / get worked up,heyecanlandırmak / sinerlenmek,волновать / расстраивать / волноваться,хвилювати / розстроювати / хвилюватися,هیجان‌زده کردن / ناراحت کردن / عصبی شدن,يثير,6,21,Reg dich nicht so auf – das ist doch kein Problem.
400,B1,21,A,main,aufstehen,,,Verb,steht auf,stand auf,ist aufgestan,to get up / stand up,kalkmak / ayağa kalkmak,вставать,вставати,بلند شدن / از خواب بیدار شدن,يقوم,8,21,Er steht jeden Morgen um sechs Uhr auf.
401,B1,21,A,main,Auftrag,der,¨-e,Noun,,,,order / commission / task,sipariş / görev / komisyon,заказ / поручение / задание,замовлення / доручення / завдання,سفارش / مأموریت / وظیفه,أمر,7,8,Die Firma hat mir einen neuen Auftrag gegeben.
402,B1,21,A,main,auftreten,,,Verb,tritt auf,trat auf,ist aufgetreten,to appear / perform,görünmek / sahneye çıkmak,появляться / выступать,з'являтися / виступати,ظاهر شدن / اجرا کردن,يظهر,8,21,Die Sängerin tritt heute Abend auf einer großen Bühne auf.
403,B1,21,A,main,Auftritt,der,-e,Noun,,,,performance / appearance,sahne çıkışı / gösteri,выступление / появление,виступ / поява,اجرا / حضور,أداء,7,8,Ihr erster Auftritt auf der Bühne war sehr beeindruckend.
404,B1,21,A,main,aufwachen,,,Verb,wacht auf,wachte auf,ist aufgewacht,to wake up,uyanmak,просыпаться,прокидатися,بیدار شدن,يستيقظ,8,21,Er wacht jeden Morgen um sieben Uhr auf.
405,B1,21,A,main,aufwärts,,,Other,,,,upward,yukarıya doğru,вверх,вгору / вище,رو به بالا,لأعلى,7,21,Die Konjunktur entwickelt sich wieder aufwärts.
